"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"2222";"BU17240409";"BU17240409";"       .";"       .";"       ."
"2223";"WK172405  ";"WK172405  ";"     160";"     450";"     290"
"2224";"BU17240501";"BU17240501";"      60";"     130";"     120"
"2225";"BU17240502";"BU17240502";"      50";"     160";"      70"
"2226";"BU17240503";"BU17240503";"       .";"       .";"       ."
"2227";"BU17240504";"BU17240504";"       .";"       .";"       ."
"2228";"BU17240505";"BU17240505";"      30";"     100";"      30"
"2229";"WK172406  ";"WK172406  ";"     440";"     910";"     400"
"2230";"BU17240601";"BU17240601";"      30";"     110";"      30"
"2231";"BU17240602";"BU17240602";"      10";"      50";"      70"
"2232";"BU17240603";"BU17240603";"      80";"     100";"      50"
"2233";"BU17240604";"BU17240604";"      10";"      30";"      20"
"2234";"BU17240605";"BU17240605";"      10";"      40";"      10"
"2235";"BU17240606";"BU17240606";"      30";"      50";"      20"
"2236";"BU17240607";"BU17240607";"     110";"     120";"      60"
"2237";"BU17240608";"BU17240608";"      60";"     130";"      60"
"2238";"BU17240609";"BU17240609";"     110";"     190";"      70"
"2239";"BU17240610";"BU17240610";"      10";"      80";"      10"
"2240";"GM0893    ";"GM0893    ";"    3190";"    5130";"    1790"
"2241";"WK089301  ";"WK089301  ";"      50";"     100";"      50"
"2242";"BU08930110";"BU08930110";"      40";"      80";"      40"
"2243";"BU08930111";"BU08930111";"      10";"      20";"      10"
"2244";"WK089302  ";"WK089302  ";"      50";"     150";"      80"
"2245";"BU08930220";"BU08930220";"      50";"     150";"      80"
"2246";"BU08930221";"BU08930221";"       .";"       .";"       ."
"2247";"WK089303  ";"WK089303  ";"    1160";"    1720";"     620"
"2248";"BU08930330";"BU08930330";"    1080";"    1600";"     570"
"2249";"BU08930331";"BU08930331";"      60";"     100";"      40"
"2250";"BU08930332";"BU08930332";"      20";"      10";"       0"
"2251";"WK089304  ";"WK089304  ";"     530";"     860";"     300"
"2252";"BU08930440";"BU08930440";"     450";"     640";"     240"
"2253";"BU08930441";"BU08930441";"      80";"     230";"      70"
"2254";"WK089305  ";"WK089305  ";"     500";"     840";"     230"
"2255";"BU08930550";"BU08930550";"     370";"     580";"     150"
"2256";"BU08930551";"BU08930551";"     130";"     260";"      80"
"2257";"WK089306  ";"WK089306  ";"     610";"     960";"     350"
"2258";"BU08930660";"BU08930660";"     410";"     590";"     160"
"2259";"BU08930661";"BU08930661";"      90";"     140";"      80"
"2260";"BU08930662";"BU08930662";"     100";"     220";"     110"
"2261";"WK089307  ";"WK089307  ";"     280";"     510";"     160"
"2262";"BU08930770";"BU08930770";"     170";"     280";"      70"
"2263";"BU08930771";"BU08930771";"     110";"     230";"      90"
"2264";"GM0373    ";"GM0373    ";"    5420";"    9230";"    7250"
"2265";"WK037301  ";"WK037301  ";"    1850";"    3210";"    3510"
"2266";"BU03730101";"BU03730101";"      70";"     130";"     170"
"2267";"BU03730102";"BU03730102";"      70";"     140";"     210"
"2268";"BU03730103";"BU03730103";"     130";"     230";"     390"
"2269";"BU03730104";"BU03730104";"      70";"     130";"     200"
"2270";"BU03730105";"BU03730105";"      80";"     120";"      90"
"2271";"BU03730106";"BU03730106";"      20";"      60";"      40"
"2272";"BU03730107";"BU03730107";"     240";"     490";"     300"
"2273";"BU03730108";"BU03730108";"     110";"     150";"     180"
"2274";"BU03730109";"BU03730109";"     200";"     380";"     360"
"2275";"BU03730110";"BU03730110";"     230";"     350";"     300"
"2276";"BU03730111";"BU03730111";"     120";"     300";"     310"
"2277";"BU03730112";"BU03730112";"      70";"     140";"     130"
"2278";"BU03730113";"BU03730113";"     110";"     200";"     150"
"2279";"BU03730114";"BU03730114";"      80";"     120";"     170"
"2280";"BU03730115";"BU03730115";"      90";"      20";"      50"
"2281";"BU03730116";"BU03730116";"     110";"     190";"     270"
"2282";"BU03730117";"BU03730117";"      30";"      60";"     180"
"2283";"WK037302  ";"WK037302  ";"      80";"      90";"      90"
"2284";"BU03730200";"BU03730200";"      80";"      90";"      90"
"2285";"WK037303  ";"WK037303  ";"      70";"     230";"     140"
"2286";"BU03730300";"BU03730300";"      70";"     230";"     140"
"2287";"WK037304  ";"WK037304  ";"    1130";"    1440";"     720"
"2288";"BU03730400";"BU03730400";"     570";"     850";"     460"
"2289";"BU03730401";"BU03730401";"       0";"       0";"      20"
"2290";"BU03730402";"BU03730402";"     320";"     460";"     170"
"2291";"BU03730403";"BU03730403";"     200";"     140";"      80"
"2292";"WK037305  ";"WK037305  ";"     600";"    1040";"     460"
"2293";"BU03730500";"BU03730500";"     510";"     990";"     440"
"2294";"BU03730501";"BU03730501";"      80";"      50";"      20"
"2295";"WK037306  ";"WK037306  ";"     690";"    1190";"     830"
"2296";"BU03730600";"BU03730600";"     480";"     760";"     560"
"2297";"BU03730601";"BU03730601";"     150";"     230";"     170"
"2298";"BU03730602";"BU03730602";"      40";"      70";"      40"
"2299";"BU03730609";"BU03730609";"      20";"     130";"      50"
"2300";"WK037307  ";"WK037307  ";"     940";"    2030";"    1560"
"2301";"BU03730700";"BU03730700";"     460";"     980";"     810"
"2302";"BU03730701";"BU03730701";"      20";"      60";"      80"
"2303";"BU03730702";"BU03730702";"     110";"     150";"     210"
"2304";"BU03730703";"BU03730703";"      40";"     100";"      70"
"2305";"BU03730704";"BU03730704";"     270";"     590";"     320"
"2306";"BU03730705";"BU03730705";"      40";"     110";"      50"
"2307";"BU03730709";"BU03730709";"      10";"      10";"      30"
"2308";"GM0748    ";"GM0748    ";"   16210";"   22480";"   12560"
"2309";"WK074800  ";"WK074800  ";"    3280";"    4530";"    2790"
"2310";"BU07480000";"BU07480000";"     800";"    1320";"    1080"
"2311";"BU07480001";"BU07480001";"     390";"     630";"     370"
"2312";"BU07480002";"BU07480002";"     200";"     400";"     390"
"2313";"BU07480003";"BU07480003";"     230";"     360";"     350"
"2314";"BU07480004";"BU07480004";"     630";"     690";"     260"
"2315";"BU07480005";"BU07480005";"     770";"     830";"     250"
"2316";"BU07480006";"BU07480006";"     280";"     310";"      90"
"2317";"WK074801  ";"WK074801  ";"    2130";"    3830";"    2230"
"2318";"BU07480100";"BU07480100";"     380";"     850";"     480"
"2319";"BU07480101";"BU07480101";"     370";"     800";"     570"
"2320";"BU07480102";"BU07480102";"     550";"     750";"     530"
"2321";"BU07480103";"BU07480103";"     820";"    1440";"     640"
"2322";"WK074802  ";"WK074802  ";"    5730";"    6130";"    2480"
"2323";"BU07480200";"BU07480200";"    1750";"    1550";"     530"
"2324";"BU07480201";"BU07480201";"     550";"     740";"     400"
"2325";"BU07480202";"BU07480202";"    1080";"    1280";"     510"
"2326";"BU07480203";"BU07480203";"     950";"     910";"     320"
"2327";"BU07480204";"BU07480204";"     700";"     850";"     360"
"2328";"BU07480205";"BU07480205";"     450";"     450";"     130"
"2329";"BU07480206";"BU07480206";"      10";"      20";"       0"
"2330";"BU07480208";"BU07480208";"      50";"      90";"      90"
"2331";"BU07480209";"BU07480209";"     180";"     240";"     130"
"2332";"WK074803  ";"WK074803  ";"    1880";"    2990";"    2400"
"2333";"BU07480300";"BU07480300";"    1480";"    2470";"    1800"
"2334";"BU07480301";"BU07480301";"     170";"     230";"     330"
"2335";"BU07480302";"BU07480302";"     200";"     270";"     250"
"2336";"BU07480306";"BU07480306";"       .";"       .";"       ."
"2337";"BU07480308";"BU07480308";"       .";"       .";"       ."
"2338";"BU07480309";"BU07480309";"       .";"       .";"       ."
"2339";"WK074804  ";"WK074804  ";"    2650";"    4310";"    2390"
"2340";"BU07480400";"BU07480400";"     580";"     950";"     320"
"2341";"BU07480401";"BU07480401";"     520";"     830";"     340"
"2342";"BU07480402";"BU07480402";"     100";"     160";"      70"
"2343";"BU07480403";"BU07480403";"     170";"     340";"     260"
"2344";"BU07480404";"BU07480404";"     460";"     920";"     660"
"2345";"BU07480405";"BU07480405";"     500";"    1010";"     760"
"2346";"BU07480408";"BU07480408";"     250";"      70";"      40"
"2347";"BU07480409";"BU07480409";"       0";"      40";"      20"
"2348";"WK074805  ";"WK074805  ";"     560";"     690";"     250"
"2349";"BU07480500";"BU07480500";"     410";"     520";"     160"
"2350";"BU07480507";"BU07480507";"      40";"      40";"      50"
"2351";"BU07480508";"BU07480508";"      50";"      80";"      10"
"2352";"BU07480509";"BU07480509";"      60";"      30";"      30"
"2353";"GM1859    ";"GM1859    ";"    9480";"   16040";"    7310"
"2354";"WK185900  ";"WK185900  ";"    2100";"    3820";"    1820"
"2355";"BU18590000";"BU18590000";"     100";"     200";"      80"
"2356";"BU18590001";"BU18590001";"    1190";"    2070";"     880"
"2357";"BU18590002";"BU18590002";"     190";"     360";"     190"
"2358";"BU18590003";"BU18590003";"      90";"     200";"     150"
"2359";"BU18590004";"BU18590004";"      50";"     120";"      60"
"2360";"BU18590005";"BU18590005";"      50";"     140";"      50"
"2361";"BU18590006";"BU18590006";"      80";"     110";"      40"
"2362";"BU18590007";"BU18590007";"     180";"     240";"     180"
"2363";"BU18590008";"BU18590008";"      90";"     200";"     120"
"2364";"BU18590009";"BU18590009";"      60";"     170";"      80"
"2365";"WK185901  ";"WK185901  ";"    2810";"    4390";"    2180"
"2366";"BU18590100";"BU18590100";"    1230";"    1840";"    1130"
"2367";"BU18590101";"BU18590101";"     880";"    1290";"     500"
"2368";"BU18590102";"BU18590102";"      90";"     200";"      80"
"2369";"BU18590103";"BU18590103";"      10";"      30";"      50"
"2370";"BU18590104";"BU18590104";"      60";"     160";"      30"
"2371";"BU18590105";"BU18590105";"      30";"      90";"      10"
"2372";"BU18590106";"BU18590106";"     160";"     260";"     130"
"2373";"BU18590107";"BU18590107";"     110";"     130";"      40"
"2374";"BU18590108";"BU18590108";"      70";"     150";"      80"
"2375";"BU18590109";"BU18590109";"     160";"     240";"     140"
"2376";"WK185902  ";"WK185902  ";"     620";"    1180";"     360"
"2377";"BU18590200";"BU18590200";"     250";"     510";"     200"
"2378";"BU18590206";"BU18590206";"      90";"     170";"      40"
"2379";"BU18590207";"BU18590207";"     230";"     430";"     100"
"2380";"BU18590209";"BU18590209";"      60";"      60";"      30"
"2381";"WK185903  ";"WK185903  ";"    2390";"    3800";"    1650"
"2382";"BU18590300";"BU18590300";"    1890";"    2760";"    1080"
"2383";"BU18590301";"BU18590301";"      50";"      90";"      30"
"2384";"BU18590302";"BU18590302";"      70";"     210";"     130"
"2385";"BU18590307";"BU18590307";"      70";"     200";"     100"
"2386";"BU18590308";"BU18590308";"     150";"     190";"     120"
"2387";"BU18590309";"BU18590309";"     180";"     340";"     180"
"2388";"WK185904  ";"WK185904  ";"    1550";"    2850";"    1300"
"2389";"BU18590400";"BU18590400";"    1090";"    2120";"    1000"
"2390";"BU18590405";"BU18590405";"     240";"     380";"     130"
"2391";"BU18590406";"BU18590406";"      60";"     100";"      60"
"2392";"BU18590407";"BU18590407";"      40";"      50";"      30"
"2393";"BU18590408";"BU18590408";"      90";"     150";"      60"
"2394";"BU18590410";"BU18590410";"      30";"      50";"      20"
"2395";"GM1721    ";"GM1721    ";"    7350";"   10450";"    5720"
"2396";"WK172101  ";"WK172101  ";"    2920";"    4080";"    2330"
"2397";"BU17210101";"BU17210101";"     120";"     240";"     140"
"2398";"BU17210102";"BU17210102";"     180";"     200";"     100"
"2399";"BU17210103";"BU17210103";"     160";"      50";"      50"
"2400";"BU17210104";"BU17210104";"     140";"     150";"      60"
"2401";"BU17210105";"BU17210105";"     100";"     200";"      40"
"2402";"BU17210106";"BU17210106";"     140";"     210";"     100"
"2403";"BU17210107";"BU17210107";"     170";"     140";"      60"
"2404";"BU17210108";"BU17210108";"     150";"     190";"      60"
"2405";"BU17210109";"BU17210109";"     160";"     210";"     190"
"2406";"BU17210110";"BU17210110";"     150";"     270";"     140"
"2407";"BU17210111";"BU17210111";"      70";"     130";"      40"
"2408";"BU17210112";"BU17210112";"     140";"     190";"      40"
"2409";"BU17210113";"BU17210113";"     110";"      90";"      60"
"2410";"BU17210114";"BU17210114";"     140";"     230";"     120"
"2411";"BU17210115";"BU17210115";"     220";"     230";"      80"
"2412";"BU17210116";"BU17210116";"     100";"     160";"     100"
"2413";"BU17210117";"BU17210117";"      50";"     100";"     160"
"2414";"BU17210118";"BU17210118";"     160";"     360";"     340"
"2415";"BU17210119";"BU17210119";"     200";"     330";"     190"
"2416";"BU17210120";"BU17210120";"     280";"     410";"     260"
"2417";"WK172102  ";"WK172102  ";"    1440";"    2020";"    1410"
"2418";"BU17210201";"BU17210201";"     180";"     190";"     130"
"2419";"BU17210202";"BU17210202";"     120";"     180";"      80"
"2420";"BU17210203";"BU17210203";"      90";"     140";"     100"
"2421";"BU17210204";"BU17210204";"     150";"     210";"     110"
"2422";"BU17210205";"BU17210205";"      60";"     150";"      70"
"2423";"BU17210206";"BU17210206";"     180";"     180";"     160"
"2424";"BU17210207";"BU17210207";"     100";"     110";"     100"
"2425";"BU17210208";"BU17210208";"     110";"     170";"     140"
"2426";"BU17210209";"BU17210209";"      70";"     190";"     150"
"2427";"BU17210210";"BU17210210";"     210";"     260";"     230"
"2428";"BU17210211";"BU17210211";"     180";"     230";"     150"
"2429";"WK172103  ";"WK172103  ";"    1520";"    1850";"     770"
"2430";"BU17210301";"BU17210301";"     140";"     250";"     100"
"2431";"BU17210302";"BU17210302";"     200";"     140";"      40"
"2432";"BU17210303";"BU17210303";"     200";"     120";"      80"
"2433";"BU17210304";"BU17210304";"      70";"     210";"      90"
"2434";"BU17210305";"BU17210305";"      70";"     130";"      60"
"2435";"BU17210306";"BU17210306";"     210";"     300";"      60"
"2436";"BU17210307";"BU17210307";"     170";"     200";"     100"
"2437";"BU17210308";"BU17210308";"     180";"     130";"      30"
"2438";"BU17210309";"BU17210309";"     150";"     270";"     100"
"2439";"BU17210310";"BU17210310";"     110";"     140";"     110"
"2440";"WK172104  ";"WK172104  ";"     280";"     490";"     190"
"2441";"BU17210401";"BU17210401";"      60";"     150";"      40"
"2442";"BU17210402";"BU17210402";"     150";"     210";"      90"
"2443";"BU17210403";"BU17210403";"      80";"     120";"      70"
"2444";"WK172105  ";"WK172105  ";"     710";"    1160";"     580"
"2445";"BU17210501";"BU17210501";"      70";"     110";"      90"
"2446";"BU17210502";"BU17210502";"      50";"     110";"      60"
"2447";"BU17210503";"BU17210503";"     200";"     220";"     100"
"2448";"BU17210504";"BU17210504";"      60";"     170";"     110"
"2449";"BU17210505";"BU17210505";"      70";"     220";"      80"
"2450";"BU17210506";"BU17210506";"     260";"     320";"     140"
"2451";"WK172106  ";"WK172106  ";"     470";"     830";"     460"
"2452";"BU17210601";"BU17210601";"      90";"     250";"      90"
"2453";"BU17210602";"BU17210602";"     280";"     500";"     240"
"2454";"BU17210603";"BU17210603";"     100";"      90";"     130"
"2455";"GM0753    ";"GM0753    ";"    5960";"    9050";"    7910"
"2456";"WK075300  ";"WK075300  ";"    5960";"    9050";"    7910"
"2457";"BU07530001";"BU07530001";"     230";"     300";"     260"
"2458";"BU07530002";"BU07530002";"     390";"     560";"     320"
"2459";"BU07530003";"BU07530003";"     190";"     420";"     410"
"2460";"BU07530004";"BU07530004";"     330";"     540";"     430"
"2461";"BU07530005";"BU07530005";"       .";"       .";"       ."
"2462";"BU07530006";"BU07530006";"      90";"     150";"     170"
"2463";"BU07530007";"BU07530007";"     530";"    1220";"     910"
"2464";"BU07530008";"BU07530008";"    1170";"    1040";"     580"
"2465";"BU07530009";"BU07530009";"     970";"    1140";"     950"
