"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"7095";"BU16580000";"BU16580000";"    1470";"    2540";"    2660"
"7096";"BU16580001";"BU16580001";"      20";"      10";"      10"
"7097";"BU16580009";"BU16580009";"     140";"     280";"     240"
"7098";"WK165801  ";"WK165801  ";"     670";"    1260";"    1020"
"7099";"BU16580100";"BU16580100";"     580";"    1130";"     910"
"7100";"BU16580101";"BU16580101";"      20";"      30";"      50"
"7101";"BU16580108";"BU16580108";"      20";"      20";"      20"
"7102";"BU16580109";"BU16580109";"      50";"      70";"      40"
"7103";"WK165802  ";"WK165802  ";"      70";"     210";"      90"
"7104";"BU16580200";"BU16580200";"      40";"     200";"      80"
"7105";"BU16580209";"BU16580209";"      30";"      10";"      10"
"7106";"WK165803  ";"WK165803  ";"     350";"     630";"     490"
"7107";"BU16580300";"BU16580300";"     170";"     310";"     260"
"7108";"BU16580308";"BU16580308";"      20";"      50";"      30"
"7109";"BU16580309";"BU16580309";"     160";"     280";"     200"
"7110";"GM0399    ";"GM0399    ";"    3320";"    6810";"    7360"
"7111";"WK039901  ";"WK039901  ";"      60";"     190";"     320"
"7112";"BU03990101";"BU03990101";"      60";"     190";"     320"
"7113";"WK039902  ";"WK039902  ";"     380";"     880";"    1070"
"7114";"BU03990201";"BU03990201";"       .";"       .";"       ."
"7115";"BU03990202";"BU03990202";"     370";"     860";"    1050"
"7116";"WK039903  ";"WK039903  ";"     610";"    1300";"    1370"
"7117";"BU03990301";"BU03990301";"     210";"     370";"     390"
"7118";"BU03990302";"BU03990302";"      70";"     200";"     200"
"7119";"BU03990303";"BU03990303";"     290";"     640";"     680"
"7120";"BU03990304";"BU03990304";"      40";"      90";"     100"
"7121";"WK039904  ";"WK039904  ";"     590";"    1190";"    1140"
"7122";"BU03990401";"BU03990401";"     220";"     450";"     550"
"7123";"BU03990402";"BU03990402";"     370";"     730";"     590"
"7124";"WK039905  ";"WK039905  ";"     920";"    1800";"    1820"
"7125";"BU03990501";"BU03990501";"     440";"     560";"     450"
"7126";"BU03990502";"BU03990502";"     240";"     630";"     630"
"7127";"BU03990503";"BU03990503";"     110";"     190";"     140"
"7128";"BU03990504";"BU03990504";"     140";"     420";"     580"
"7129";"WK039906  ";"WK039906  ";"     740";"    1460";"    1270"
"7130";"BU03990601";"BU03990601";"     120";"      80";"      50"
"7131";"BU03990602";"BU03990602";"       .";"       .";"       ."
"7132";"BU03990603";"BU03990603";"     310";"     640";"     540"
"7133";"BU03990604";"BU03990604";"     330";"     740";"     670"
"7134";"WK039907  ";"WK039907  ";"       .";"       .";"       ."
"7135";"BU03990701";"BU03990701";"       .";"       .";"       ."
"7136";"WK039908  ";"WK039908  ";"       .";"       .";"       ."
"7137";"BU03990801";"BU03990801";"       .";"       .";"       ."
"7138";"BU03990802";"BU03990802";"       .";"       .";"       ."
"7139";"GM0400    ";"GM0400    ";"   13200";"   21990";"    7480"
"7140";"WK040001  ";"WK040001  ";"    2450";"    3780";"     990"
"7141";"BU04000100";"BU04000100";"       .";"       .";"       ."
"7142";"BU04000101";"BU04000101";"     270";"     480";"     140"
"7143";"BU04000102";"BU04000102";"     380";"     490";"     200"
"7144";"BU04000103";"BU04000103";"     120";"     200";"      90"
"7145";"BU04000104";"BU04000104";"     260";"     420";"      90"
"7146";"BU04000105";"BU04000105";"     690";"    1040";"     200"
"7147";"BU04000106";"BU04000106";"     230";"     290";"     100"
"7148";"BU04000107";"BU04000107";"       .";"       .";"       ."
"7149";"BU04000108";"BU04000108";"     460";"     780";"     170"
"7150";"BU04000109";"BU04000109";"       .";"       .";"       ."
"7151";"WK040002  ";"WK040002  ";"    2670";"    4180";"    1360"
"7152";"BU04000200";"BU04000200";"     720";"     880";"     270"
"7153";"BU04000201";"BU04000201";"     570";"     940";"     250"
"7154";"BU04000202";"BU04000202";"     160";"     280";"     200"
"7155";"BU04000203";"BU04000203";"     190";"     350";"     180"
"7156";"BU04000204";"BU04000204";"     360";"     470";"     300"
"7157";"BU04000205";"BU04000205";"     490";"     620";"     170"
"7158";"BU04000206";"BU04000206";"     150";"     450";"      20"
"7159";"BU04000207";"BU04000207";"       .";"       .";"       ."
"7160";"BU04000208";"BU04000208";"       .";"       .";"       ."
"7161";"WK040003  ";"WK040003  ";"     780";"    1030";"     540"
"7162";"BU04000300";"BU04000300";"      90";"     160";"     200"
"7163";"BU04000301";"BU04000301";"       .";"       .";"       ."
"7164";"BU04000302";"BU04000302";"     340";"     280";"      90"
"7165";"BU04000303";"BU04000303";"     370";"     570";"     200"
"7166";"BU04000304";"BU04000304";"       .";"       .";"       ."
"7167";"WK040004  ";"WK040004  ";"    2490";"    3400";"    1030"
"7168";"BU04000400";"BU04000400";"     100";"     250";"     120"
"7169";"BU04000401";"BU04000401";"     180";"     230";"      80"
"7170";"BU04000402";"BU04000402";"     320";"     540";"     120"
"7171";"BU04000403";"BU04000403";"     120";"     170";"      40"
"7172";"BU04000404";"BU04000404";"     100";"     260";"     130"
"7173";"BU04000405";"BU04000405";"     210";"     160";"      40"
"7174";"BU04000406";"BU04000406";"     250";"     260";"      30"
"7175";"BU04000407";"BU04000407";"     510";"     460";"     150"
"7176";"BU04000408";"BU04000408";"     470";"     840";"     270"
"7177";"BU04000409";"BU04000409";"     350";"     160";"      40"
"7178";"WK040005  ";"WK040005  ";"    2120";"    3280";"     890"
"7179";"BU04000500";"BU04000500";"       .";"       .";"       ."
"7180";"BU04000501";"BU04000501";"     230";"     670";"     220"
"7181";"BU04000502";"BU04000502";"     380";"     440";"     100"
"7182";"BU04000503";"BU04000503";"     250";"     290";"      50"
"7183";"BU04000504";"BU04000504";"     350";"     440";"      80"
"7184";"BU04000505";"BU04000505";"     250";"     360";"     100"
"7185";"BU04000506";"BU04000506";"       .";"       .";"       ."
"7186";"BU04000507";"BU04000507";"     260";"     380";"      70"
"7187";"BU04000508";"BU04000508";"     120";"     240";"      60"
"7188";"BU04000509";"BU04000509";"     150";"     240";"     160"
"7189";"WK040006  ";"WK040006  ";"     300";"     630";"     280"
"7190";"BU04000600";"BU04000600";"     180";"     530";"     230"
"7191";"BU04000601";"BU04000601";"       .";"       .";"       ."
"7192";"BU04000602";"BU04000602";"      30";"      30";"      20"
"7193";"BU04000603";"BU04000603";"      20";"      20";"       0"
"7194";"BU04000604";"BU04000604";"      40";"      40";"      10"
"7195";"BU04000605";"BU04000605";"       .";"       .";"       ."
"7196";"BU04000606";"BU04000606";"      10";"      10";"      10"
"7197";"BU04000607";"BU04000607";"       .";"       .";"       ."
"7198";"WK040007  ";"WK040007  ";"      80";"     150";"      60"
"7199";"BU04000700";"BU04000700";"      10";"      20";"      10"
"7200";"BU04000701";"BU04000701";"      30";"      50";"      20"
"7201";"BU04000702";"BU04000702";"      40";"      80";"      30"
"7202";"WK040008  ";"WK040008  ";"    2350";"    5510";"    2300"
"7203";"BU04000800";"BU04000800";"     100";"     230";"     100"
"7204";"BU04000801";"BU04000801";"     270";"     970";"     160"
"7205";"BU04000802";"BU04000802";"     120";"     350";"     320"
"7206";"BU04000803";"BU04000803";"     460";"     840";"     270"
"7207";"BU04000804";"BU04000804";"     460";"    1210";"     380"
"7208";"BU04000805";"BU04000805";"     250";"     630";"     250"
"7209";"BU04000806";"BU04000806";"     150";"     340";"     280"
"7210";"BU04000807";"BU04000807";"     260";"     380";"     220"
"7211";"BU04000808";"BU04000808";"      60";"     170";"     180"
"7212";"BU04000809";"BU04000809";"     290";"     270";"     150"
"7213";"GM0163    ";"GM0163    ";"    7210";"   13290";"    6220"
"7214";"WK016301  ";"WK016301  ";"     780";"    1530";"     760"
"7215";"BU01630101";"BU01630101";"      50";"     160";"     100"
"7216";"BU01630102";"BU01630102";"     150";"     460";"     280"
"7217";"BU01630103";"BU01630103";"      70";"     130";"      60"
"7218";"BU01630104";"BU01630104";"     230";"     290";"      80"
"7219";"BU01630105";"BU01630105";"     170";"     400";"     180"
"7220";"BU01630106";"BU01630106";"     100";"      90";"      60"
"7221";"WK016302  ";"WK016302  ";"     270";"     650";"     470"
"7222";"BU01630201";"BU01630201";"      50";"     170";"     140"
"7223";"BU01630202";"BU01630202";"     200";"     450";"     300"
"7224";"BU01630203";"BU01630203";"       .";"       .";"       ."
"7225";"WK016303  ";"WK016303  ";"    1240";"    2110";"    1100"
"7226";"BU01630301";"BU01630301";"     400";"     460";"     160"
"7227";"BU01630302";"BU01630302";"     300";"     430";"     180"
"7228";"BU01630303";"BU01630303";"     430";"     840";"     400"
"7229";"BU01630304";"BU01630304";"     110";"     380";"     360"
"7230";"WK016304  ";"WK016304  ";"    2130";"    3350";"    1100"
"7231";"BU01630401";"BU01630401";"     260";"     450";"     150"
"7232";"BU01630402";"BU01630402";"     320";"     410";"     180"
"7233";"BU01630403";"BU01630403";"      60";"     170";"      70"
"7234";"BU01630404";"BU01630404";"     140";"     290";"      80"
"7235";"BU01630405";"BU01630405";"     540";"     780";"     220"
"7236";"BU01630406";"BU01630406";"     660";"     900";"     250"
"7237";"BU01630407";"BU01630407";"       .";"       .";"       ."
"7238";"BU01630408";"BU01630408";"     130";"     330";"     150"
"7239";"WK016305  ";"WK016305  ";"    1100";"    2100";"     960"
"7240";"BU01630501";"BU01630501";"     120";"     260";"     140"
"7241";"BU01630503";"BU01630503";"       .";"       .";"       ."
"7242";"BU01630504";"BU01630504";"       .";"       .";"       ."
"7243";"BU01630505";"BU01630505";"     130";"     320";"     160"
"7244";"BU01630506";"BU01630506";"     130";"     290";"     140"
"7245";"BU01630507";"BU01630507";"     200";"     450";"     150"
"7246";"BU01630508";"BU01630508";"     180";"     290";"     140"
"7247";"BU01630509";"BU01630509";"     100";"     150";"      70"
"7248";"BU01630510";"BU01630510";"     160";"     200";"      70"
"7249";"WK016306  ";"WK016306  ";"    1150";"    2550";"    1500"
"7250";"BU01630601";"BU01630601";"      50";"     140";"      70"
"7251";"BU01630602";"BU01630602";"     470";"    1110";"     450"
"7252";"BU01630603";"BU01630603";"      70";"      90";"      40"
"7253";"BU01630604";"BU01630604";"     260";"     630";"     420"
"7254";"BU01630605";"BU01630605";"     250";"     480";"     340"
"7255";"BU01630606";"BU01630606";"      50";"     130";"     160"
"7256";"WK016307  ";"WK016307  ";"     210";"     430";"     160"
"7257";"BU01630700";"BU01630700";"     210";"     430";"     160"
"7258";"WK016308  ";"WK016308  ";"     140";"     240";"      70"
"7259";"BU01630800";"BU01630800";"     140";"     240";"      70"
"7260";"WK016309  ";"WK016309  ";"     180";"     330";"     100"
"7261";"BU01630900";"BU01630900";"     180";"     330";"     100"
"7262";"GM0530    ";"GM0530    ";"    9050";"   15610";"    6120"
"7263";"WK053000  ";"WK053000  ";"    1060";"    1770";"     800"
"7264";"BU05300000";"BU05300000";"     190";"     460";"     260"
"7265";"BU05300001";"BU05300001";"     180";"     290";"      80"
"7266";"BU05300003";"BU05300003";"      40";"     110";"     130"
"7267";"BU05300004";"BU05300004";"     220";"     260";"     100"
"7268";"BU05300005";"BU05300005";"     410";"     650";"     250"
"7269";"WK053001  ";"WK053001  ";"    1620";"    2280";"     760"
"7270";"BU05300100";"BU05300100";"      90";"     130";"      40"
"7271";"BU05300101";"BU05300101";"     430";"     460";"     150"
"7272";"BU05300102";"BU05300102";"     350";"     430";"     130"
"7273";"BU05300103";"BU05300103";"     180";"     290";"     120"
"7274";"BU05300104";"BU05300104";"     120";"     350";"     190"
"7275";"BU05300105";"BU05300105";"     190";"     270";"      60"
"7276";"BU05300106";"BU05300106";"     260";"     340";"      60"
"7277";"BU05300107";"BU05300107";"       .";"       .";"       ."
"7278";"WK053002  ";"WK053002  ";"     280";"     490";"     200"
"7279";"BU05300200";"BU05300200";"     250";"     440";"     170"
"7280";"BU05300201";"BU05300201";"      30";"      50";"      30"
"7281";"WK053003  ";"WK053003  ";"    1480";"    2910";"    1190"
"7282";"BU05300300";"BU05300300";"      60";"     150";"     120"
"7283";"BU05300301";"BU05300301";"     450";"     840";"     280"
"7284";"BU05300302";"BU05300302";"     520";"    1160";"     340"
"7285";"BU05300303";"BU05300303";"     450";"     760";"     440"
"7286";"WK053004  ";"WK053004  ";"    2140";"    3580";"     860"
"7287";"BU05300400";"BU05300400";"     670";"    1200";"     300"
"7288";"BU05300401";"BU05300401";"     680";"    1110";"     250"
"7289";"BU05300402";"BU05300402";"     690";"    1190";"     290"
"7290";"BU05300404";"BU05300404";"     110";"      80";"      20"
"7291";"WK053005  ";"WK053005  ";"    1110";"    2150";"    1170"
"7292";"BU05300500";"BU05300500";"     140";"     110";"      30"
"7293";"BU05300502";"BU05300502";"     300";"     630";"     270"
"7294";"BU05300503";"BU05300503";"     130";"     280";"     170"
"7295";"BU05300504";"BU05300504";"     320";"     700";"     420"
"7296";"BU05300505";"BU05300505";"     200";"     430";"     300"
"7297";"WK053006  ";"WK053006  ";"     550";"    1240";"     770"
"7298";"BU05300600";"BU05300600";"     230";"     510";"     320"
"7299";"BU05300601";"BU05300601";"     320";"     730";"     450"
"7300";"WK053007  ";"WK053007  ";"       .";"       .";"       ."
"7301";"BU05300700";"BU05300700";"       .";"       .";"       ."
"7302";"BU05300701";"BU05300701";"       .";"       .";"       ."
"7303";"WK053008  ";"WK053008  ";"       .";"       .";"       ."
"7304";"BU05300800";"BU05300800";"       .";"       .";"       ."
"7305";"WK053009  ";"WK053009  ";"     270";"     440";"     160"
"7306";"BU05300900";"BU05300900";"     150";"     210";"      80"
"7307";"BU05300901";"BU05300901";"     120";"     210";"      60"
"7308";"BU05300902";"BU05300902";"      10";"      20";"      20"
"7309";"WK053010  ";"WK053010  ";"     270";"     480";"     180"
"7310";"BU05301001";"BU05301001";"     200";"     310";"     100"
"7311";"BU05301002";"BU05301002";"      50";"     110";"      50"
"7312";"BU05301003";"BU05301003";"      20";"      60";"      40"
"7313";"GM0794    ";"GM0794    ";"   24450";"   29490";"   17490"
"7314";"WK079410  ";"WK079410  ";"    5210";"    4690";"    2400"
"7315";"BU07941000";"BU07941000";"     800";"     750";"     330"
"7316";"BU07941002";"BU07941002";"    1020";"     650";"     180"
"7317";"BU07941003";"BU07941003";"    1350";"    1150";"     500"
"7318";"BU07941004";"BU07941004";"     190";"     310";"     160"
"7319";"BU07941005";"BU07941005";"    1110";"     880";"     550"
"7320";"BU07941006";"BU07941006";"     570";"     610";"     300"
"7321";"BU07941007";"BU07941007";"     160";"     350";"     370"
"7322";"WK079411  ";"WK079411  ";"    2710";"    2420";"     800"
"7323";"BU07941100";"BU07941100";"     820";"     740";"     390"
"7324";"BU07941101";"BU07941101";"     810";"     860";"     160"
"7325";"BU07941102";"BU07941102";"    1080";"     820";"     260"
"7326";"WK079412  ";"WK079412  ";"    3650";"    3820";"    1200"
"7327";"BU07941200";"BU07941200";"    1420";"    1320";"     260"
"7328";"BU07941201";"BU07941201";"    1090";"    1280";"     420"
"7329";"BU07941202";"BU07941202";"    1130";"    1210";"     540"
"7330";"WK079413  ";"WK079413  ";"    2690";"    3850";"    1850"
"7331";"BU07941300";"BU07941300";"     810";"    1310";"     490"
"7332";"BU07941301";"BU07941301";"     560";"     800";"     510"
"7333";"BU07941302";"BU07941302";"     950";"    1190";"     640"
"7334";"BU07941303";"BU07941303";"     370";"     530";"     190"
"7335";"BU07941309";"BU07941309";"      10";"      30";"      10"
"7336";"WK079414  ";"WK079414  ";"    2340";"    3320";"    1530"
"7337";"BU07941400";"BU07941400";"     810";"    1270";"     690"
"7338";"BU07941401";"BU07941401";"     780";"    1070";"     390"
"7339";"BU07941402";"BU07941402";"     610";"     900";"     430"
"7340";"BU07941404";"BU07941404";"     110";"      40";"      10"
"7341";"BU07941409";"BU07941409";"      30";"      50";"      20"
